,fcw,hmw,ldw,pcw,Alert,Lat,Long,Vehicle,Speed,Time-Hour,Time-Min,Time-Sec,Date-Year,Date-Month,Date-Day
13223,0,1,0,0,cas_hmw,12.955911,80.142907,5339,15,16,55,36,2022,08,05
13224,0,1,0,0,cas_hmw,12.955911,80.142907,5339,15,16,55,44,2022,08,05
13225,0,1,0,0,cas_hmw,12.96124,80.145642,805,42,16,55,45,2022,08,05
13226,0,1,0,0,cas_hmw,12.96124,80.145642,805,42,16,55,58,2022,08,05
13227,0,1,0,0,cas_hmw,12.962784,80.14649,805,46,16,56,11,2022,08,05
13228,0,0,1,0,cas_ldw,12.757266,80.00251,2846,56,16,56,14,2022,08,05
13229,0,0,1,0,cas_ldw,12.753315,80.000274,2846,58,16,56,36,2022,08,05
13230,0,0,1,0,cas_ldw,12.966978,80.148908,805,44,16,56,52,2022,08,05
13231,0,1,0,0,cas_hmw,12.747865,79.996284,2846,58,16,57,16,2022,08,05
13232,0,1,0,0,cas_hmw,12.970787,80.15074,805,58,16,57,25,2022,08,05
13233,0,1,0,0,cas_hmw,12.970787,80.15074,805,58,16,57,26,2022,08,05
13234,0,0,1,0,cas_ldw,12.973816,80.153832,805,58,16,57,54,2022,08,05
13235,0,0,1,0,cas_ldw,12.966976,80.148891,5339,56,16,57,59,2022,08,05
13236,0,1,0,0,cas_hmw,12.975047,80.155577,805,47,16,58,10,2022,08,05
13237,0,0,1,0,cas_ldw,12.976032,80.157031,805,47,16,58,16,2022,08,05
13238,0,0,1,0,cas_ldw,12.933432,80.124526,3143,52,16,58,24,2022,08,05
13239,0,0,1,0,cas_ldw,12.746155,79.9949,2846,57,16,58,28,2022,08,05
13240,0,1,0,0,cas_hmw,12.933432,80.124526,3143,52,16,58,30,2022,08,05
13241,0,1,0,0,cas_hmw,12.977035,80.158556,805,52,16,58,32,2022,08,05
13242,0,0,1,0,cas_ldw,12.977035,80.158556,805,52,16,58,38,2022,08,05
13243,0,1,0,0,cas_hmw,12.971226,80.150891,5339,58,16,58,38,2022,08,05
13244,0,1,0,0,cas_hmw,12.978376,80.160483,805,57,16,58,50,2022,08,05
13245,0,0,1,0,cas_ldw,12.976752,80.158067,5339,45,16,59,23,2022,08,05
13246,0,0,1,0,cas_ldw,12.976752,80.158067,5339,45,16,59,29,2022,08,05
13247,0,0,1,0,cas_ldw,12.977936,80.159877,5339,53,16,59,50,2022,08,05
13248,0,1,0,0,cas_hmw,12.937403,80.128178,3143,50,16,59,51,2022,08,05
13249,0,0,1,0,cas_ldw,12.739121,79.989252,2846,57,17,00,02,2022,08,05
13250,0,1,0,0,cas_hmw,12.985433,80.173133,805,0,17,01,03,2022,08,05
13251,0,1,0,0,cas_hmw,12.948144,80.137604,3143,28,17,02,16,2022,08,05
13252,0,1,0,0,cas_hmw,12.988309,80.177186,805,40,17,02,36,2022,08,05
13253,0,1,0,0,cas_hmw,12.987078,80.17552,5339,13,17,02,40,2022,08,05
13254,0,1,0,0,cas_hmw,12.987078,80.17552,5339,13,17,02,40,2022,08,05
13255,0,1,0,0,cas_hmw,12.988309,80.177186,805,40,17,02,43,2022,08,05
13256,0,1,0,0,cas_hmw,12.988309,80.177186,805,40,17,02,46,2022,08,05
13257,0,1,0,0,cas_hmw,12.989456,80.178674,805,43,17,02,55,2022,08,05
13258,0,1,0,0,cas_hmw,12.991187,80.18094,805,33,17,03,35,2022,08,05
13259,0,1,0,0,cas_hmw,12.724096,79.982104,2846,0,17,03,48,2022,08,05
13260,0,1,0,0,cas_hmw,12.989213,80.178333,5339,0,17,04,25,2022,08,05
13261,0,1,0,0,cas_hmw,12.989213,80.178333,5339,0,17,04,34,2022,08,05
13262,0,1,0,0,cas_hmw,12.989213,80.178333,5339,0,17,04,54,2022,08,05
13263,0,1,0,0,cas_hmw,12.993747,80.184933,805,14,17,05,14,2022,08,05
13264,0,1,0,0,cas_hmw,12.99014,80.179615,5339,38,17,05,21,2022,08,05
13265,0,1,0,0,cas_hmw,12.995191,80.187761,805,52,17,05,53,2022,08,05
13266,0,1,0,0,cas_hmw,12.995766,80.188856,805,0,17,06,10,2022,08,05
13267,0,1,0,0,cas_hmw,12.699772,79.968752,2846,14,17,06,11,2022,08,05
13268,0,0,0,1,cas_pcw,12.959839,80.144913,3143,9,17,07,10,2022,08,05
13269,0,1,0,0,cas_hmw,12.998423,80.192077,805,40,17,07,17,2022,08,05
13270,0,1,0,0,cas_hmw,12.998423,80.192077,805,40,17,07,17,2022,08,05
13271,0,1,0,0,cas_hmw,12.998423,80.192077,805,40,17,07,19,2022,08,05
13272,0,1,0,0,cas_hmw,12.998978,80.192744,805,28,17,07,29,2022,08,05
13273,0,1,0,0,cas_hmw,12.697212,79.972847,2846,0,17,07,40,2022,08,05
13274,1,0,0,0,cas_fcw,13.001406,80.1958,805,28,17,08,36,2022,08,05
13275,0,1,0,0,cas_hmw,13.000572,80.194806,5339,12,17,08,46,2022,08,05
13276,0,1,0,0,cas_hmw,13.000572,80.194806,5339,12,17,08,46,2022,08,05
13277,0,0,0,1,cas_pcw,12.69669,79.976992,2846,0,17,09,25,2022,08,05
13278,0,1,0,0,cas_hmw,13.003562,80.200848,805,27,17,09,33,2022,08,05
13279,0,1,0,0,cas_hmw,13.001975,80.196638,5339,34,17,09,34,2022,08,05
13280,0,1,0,0,cas_hmw,13.00436,80.201077,805,25,17,09,51,2022,08,05
13281,0,0,0,1,cas_pcw,12.692365,79.979937,2846,35,17,10,09,2022,08,05
13282,0,1,0,0,cas_hmw,13.003381,80.200829,5339,36,17,10,21,2022,08,05
13283,0,1,0,0,cas_hmw,13.006548,80.203188,805,33,17,10,34,2022,08,05
13284,0,0,1,0,cas_ldw,13.007842,80.203676,805,34,17,10,48,2022,08,05
13285,0,0,0,1,cas_pcw,12.969884,80.147302,3143,5,17,10,49,2022,08,05
13286,0,1,0,0,cas_hmw,13.008098,80.202763,805,39,17,10,57,2022,08,05
13287,0,1,0,0,cas_hmw,13.008098,80.202763,805,39,17,11,03,2022,08,05
13288,0,1,0,0,cas_hmw,13.007632,80.204362,805,55,17,11,09,2022,08,05
13289,0,1,0,0,cas_hmw,13.007632,80.204362,805,55,17,11,09,2022,08,05
13290,0,1,0,0,cas_hmw,13.007632,80.204362,805,55,17,11,13,2022,08,05
13291,0,1,0,0,cas_hmw,13.00781,80.206577,805,50,17,11,38,2022,08,05
13292,0,1,0,0,cas_hmw,13.008486,80.203096,5339,37,17,11,49,2022,08,05
13293,0,1,0,0,cas_hmw,13.007571,80.203483,5339,45,17,11,58,2022,08,05
13294,0,1,0,0,cas_hmw,13.007571,80.203483,5339,45,17,12,00,2022,08,05
13295,0,1,0,0,cas_hmw,13.007571,80.203483,5339,45,17,12,00,2022,08,05
13296,0,1,0,0,cas_hmw,13.008982,80.211677,805,46,17,12,12,2022,08,05
13297,0,1,0,0,cas_hmw,13.008982,80.211677,805,46,17,12,14,2022,08,05
13298,0,1,0,0,cas_hmw,13.007914,80.207504,5339,34,17,12,31,2022,08,05
13299,0,1,0,0,cas_hmw,13.010184,80.215205,805,44,17,12,48,2022,08,05
13300,0,0,0,1,cas_pcw,12.972376,80.139076,3143,20,17,13,51,2022,08,05
13301,0,0,0,1,cas_pcw,12.972978,80.137865,3143,0,17,14,35,2022,08,05
13302,0,0,0,1,cas_pcw,12.973329,80.1369,3143,20,17,14,51,2022,08,05
13303,0,1,0,0,cas_hmw,13.015087,80.224784,805,24,17,14,53,2022,08,05
13304,0,1,0,0,cas_hmw,13.015087,80.224784,805,24,17,14,55,2022,08,05
13305,0,1,0,0,cas_hmw,13.009475,80.212905,5339,25,17,14,57,2022,08,05
13306,0,1,0,0,cas_hmw,13.015087,80.224784,805,24,17,15,00,2022,08,05
13307,0,1,0,0,cas_hmw,13.015087,80.224784,805,24,17,15,01,2022,08,05
13308,0,1,0,0,cas_hmw,13.009475,80.212905,5339,25,17,15,06,2022,08,05
13309,0,1,0,0,cas_hmw,13.009475,80.212905,5339,25,17,15,06,2022,08,05
13310,0,1,0,0,cas_hmw,13.009922,80.214035,5339,26,17,15,15,2022,08,05
13311,0,1,0,0,cas_hmw,13.015463,80.22543,805,13,17,15,21,2022,08,05
13312,0,1,0,0,cas_hmw,13.009922,80.214035,5339,26,17,15,24,2022,08,05
13313,0,1,0,0,cas_hmw,13.009922,80.214035,5339,26,17,15,26,2022,08,05
13314,0,1,0,0,cas_hmw,13.009922,80.214035,5339,26,17,15,27,2022,08,05
13315,0,1,0,0,cas_hmw,13.015155,80.225837,805,19,17,15,36,2022,08,05
13316,0,1,0,0,cas_hmw,13.010634,80.216422,5339,33,17,15,45,2022,08,05
13317,0,1,0,0,cas_hmw,13.014209,80.226231,805,27,17,15,47,2022,08,05
13318,0,0,0,1,cas_pcw,12.975142,80.135318,3143,20,17,16,18,2022,08,05
13319,0,1,0,0,cas_hmw,13.011348,80.227407,805,35,17,16,19,2022,08,05
13320,0,0,0,1,cas_pcw,12.975142,80.135318,3143,20,17,16,21,2022,08,05
13321,0,1,0,0,cas_hmw,12.676346,79.978495,2846,46,17,16,50,2022,08,05
13322,0,1,0,0,cas_hmw,13.007958,80.234738,805,2,17,17,57,2022,08,05
13323,0,1,0,0,cas_hmw,13.007958,80.234738,805,2,17,18,03,2022,08,05
13324,0,1,0,0,cas_hmw,13.007958,80.234738,805,2,17,18,04,2022,08,05
13325,0,1,0,0,cas_hmw,13.007295,80.238092,805,4,17,19,23,2022,08,05
13326,0,1,0,0,cas_hmw,13.007242,80.23828,805,7,17,19,28,2022,08,05
13327,0,1,0,0,cas_hmw,13.007242,80.23828,805,7,17,19,28,2022,08,05
13328,0,1,0,0,cas_hmw,13.007082,80.239084,805,18,17,19,42,2022,08,05
13329,0,0,1,0,cas_ldw,12.669038,79.974174,2846,37,17,19,47,2022,08,05
13330,0,1,0,0,cas_hmw,13.022645,80.2268,5339,47,17,20,03,2022,08,05
13331,0,1,0,0,cas_hmw,13.006716,80.241087,805,22,17,20,18,2022,08,05
13332,0,1,0,0,cas_hmw,12.66065,79.966044,2846,48,17,20,59,2022,08,05
13333,0,1,0,0,cas_hmw,12.656405,79.955053,2846,58,17,22,26,2022,08,05
13334,0,1,0,0,cas_hmw,13.006788,80.247845,805,11,17,22,40,2022,08,05
13335,0,1,0,0,cas_hmw,13.02906,80.236641,5339,34,17,23,11,2022,08,05
13336,0,1,0,0,cas_hmw,13.02906,80.236641,5339,34,17,23,13,2022,08,05
13337,0,1,0,0,cas_hmw,13.031168,80.239933,5339,34,17,24,24,2022,08,05
13338,0,0,0,1,cas_pcw,12.981546,80.138766,3143,14,17,24,28,2022,08,05
13339,0,1,0,0,cas_hmw,13.00686,80.251492,805,0,17,24,32,2022,08,05
13340,0,1,0,0,cas_hmw,13.032138,80.241901,5339,26,17,24,49,2022,08,05
13341,0,1,0,0,cas_hmw,13.032138,80.241901,5339,26,17,24,50,2022,08,05
13342,0,0,0,1,cas_pcw,12.977185,80.135693,3143,18,17,26,03,2022,08,05
13343,0,1,0,0,cas_hmw,13.035362,80.245949,5339,22,17,26,40,2022,08,05
13344,0,0,0,1,cas_pcw,12.974607,80.135262,3143,1,17,27,26,2022,08,05
13345,0,0,0,1,cas_pcw,12.974474,80.135178,3143,5,17,27,49,2022,08,05
13346,0,0,0,1,cas_pcw,12.974708,80.133995,3143,11,17,28,18,2022,08,05
13347,0,0,1,0,cas_ldw,13.008507,80.25895,805,13,17,28,29,2022,08,05
13348,0,0,0,1,cas_pcw,12.976336,80.132732,3143,0,17,29,19,2022,08,05
13349,0,1,0,0,cas_hmw,13.014553,80.259198,805,58,17,29,26,2022,08,05
13350,0,1,0,0,cas_hmw,13.014553,80.259198,805,58,17,29,28,2022,08,05
13351,0,1,0,0,cas_hmw,13.014553,80.259198,805,58,17,29,31,2022,08,05
13352,0,1,0,0,cas_hmw,13.014553,80.259198,805,58,17,29,31,2022,08,05
13353,0,0,0,1,cas_pcw,12.981769,80.129272,3143,16,17,31,38,2022,08,05
13354,0,1,0,0,cas_hmw,13.038987,80.246819,5339,17,17,31,41,2022,08,05
13355,0,1,0,0,cas_hmw,13.021483,80.263059,805,28,17,31,41,2022,08,05
13356,0,1,0,0,cas_hmw,13.021483,80.263059,805,28,17,31,41,2022,08,05
13357,0,1,0,0,cas_hmw,13.039667,80.246973,5339,31,17,31,49,2022,08,05
13358,0,0,0,1,cas_pcw,13.023508,80.264072,805,42,17,32,02,2022,08,05
13359,0,1,0,0,cas_hmw,13.04152,80.247325,5339,37,17,32,06,2022,08,05
13360,0,1,0,0,cas_hmw,13.04152,80.247325,5339,37,17,32,07,2022,08,05
13361,0,0,0,1,cas_pcw,12.98254,80.12901,3143,19,17,32,11,2022,08,05
13362,0,0,0,1,cas_pcw,12.983232,80.127607,3143,13,17,33,33,2022,08,05
13363,0,0,0,1,cas_pcw,12.983232,80.127607,3143,13,17,33,37,2022,08,05
13364,0,1,0,0,cas_hmw,13.048163,80.249342,5339,42,17,33,41,2022,08,05
13365,1,0,0,0,cas_fcw,13.052791,80.251593,5339,42,17,34,29,2022,08,05
13366,0,1,0,0,cas_hmw,12.984097,80.124765,3143,31,17,34,33,2022,08,05
13367,0,1,0,0,cas_hmw,13.054476,80.2539,5339,38,17,35,11,2022,08,05
13368,0,1,0,0,cas_hmw,13.056159,80.256145,5339,27,17,35,26,2022,08,05
13369,0,1,0,0,cas_hmw,13.056159,80.256145,5339,27,17,35,26,2022,08,05
13370,0,1,0,0,cas_hmw,13.056159,80.256145,5339,27,17,35,28,2022,08,05
13371,0,1,0,0,cas_hmw,13.056159,80.256145,5339,27,17,35,29,2022,08,05
13372,0,1,0,0,cas_hmw,12.986476,80.119259,3143,17,17,36,24,2022,08,05
13373,1,0,0,0,cas_fcw,13.029241,80.266473,805,3,17,36,33,2022,08,05
13374,0,1,0,0,cas_hmw,12.989163,80.117302,3143,32,17,37,24,2022,08,05
13375,0,1,0,0,cas_hmw,12.9899,80.116792,3143,13,17,37,38,2022,08,05
13376,0,0,0,1,cas_pcw,13.032967,80.267658,805,7,17,37,42,2022,08,05
13377,0,1,0,0,cas_hmw,13.05409,80.26174,5339,31,17,38,06,2022,08,05
13378,0,0,0,1,cas_pcw,12.991886,80.115094,3143,30,17,38,32,2022,08,05
13379,0,0,0,1,cas_pcw,13.035783,80.267791,805,24,17,38,52,2022,08,05
13380,0,1,0,0,cas_hmw,12.992772,80.114194,3143,19,17,39,02,2022,08,05
13381,0,1,0,0,cas_hmw,12.993326,80.113436,3143,23,17,39,13,2022,08,05
13382,0,1,0,0,cas_hmw,12.993326,80.113436,3143,23,17,39,20,2022,08,05
13383,0,1,0,0,cas_hmw,12.993858,80.112792,3143,21,17,39,23,2022,08,05
13384,0,1,0,0,cas_hmw,12.993858,80.112792,3143,21,17,39,23,2022,08,05
13385,0,1,0,0,cas_hmw,12.993858,80.112792,3143,21,17,39,25,2022,08,05
13386,0,1,0,0,cas_hmw,12.993858,80.112792,3143,21,17,39,27,2022,08,05
13387,0,1,0,0,cas_hmw,12.995269,80.111275,3143,32,17,40,06,2022,08,05
13388,0,1,0,0,cas_hmw,12.995269,80.111275,3143,32,17,40,10,2022,08,05
13389,0,1,0,0,cas_hmw,12.995857,80.110257,3143,23,17,40,12,2022,08,05
13390,0,0,0,1,cas_pcw,13.053276,80.270425,5339,22,17,40,40,2022,08,05
13391,0,0,0,1,cas_pcw,13.052999,80.272388,5339,12,17,41,37,2022,08,05
13392,0,0,0,1,cas_pcw,13.043029,80.267727,805,21,17,42,18,2022,08,05
13393,0,0,0,1,cas_pcw,13.053223,80.273701,5339,13,17,42,39,2022,08,05
13394,0,0,0,1,cas_pcw,12.99867,80.101881,3143,23,17,43,05,2022,08,05
13395,0,0,0,1,cas_pcw,12.998148,80.097049,3143,19,17,44,38,2022,08,05
13396,0,0,0,1,cas_pcw,13.058562,80.274062,5339,19,17,44,49,2022,08,05
13397,0,0,0,1,cas_pcw,13.059508,80.274196,5339,20,17,45,07,2022,08,05
13398,0,0,0,1,cas_pcw,12.998768,80.096717,3143,23,17,45,41,2022,08,05
13399,0,1,0,0,cas_hmw,13.054355,80.264044,805,21,17,47,58,2022,08,05
13400,0,1,0,0,cas_hmw,13.054355,80.264044,805,21,17,48,01,2022,08,05
13401,0,0,0,1,cas_pcw,13.06424,80.273986,5339,14,17,48,24,2022,08,05
13402,0,0,0,1,cas_pcw,13.059592,80.265478,805,7,17,50,01,2022,08,05
13403,0,1,0,0,cas_hmw,13.017978,80.102646,3143,20,17,51,56,2022,08,05
13404,0,1,0,0,cas_hmw,13.018868,80.103468,3143,37,17,52,02,2022,08,05
13405,0,1,0,0,cas_hmw,13.023387,80.107588,3143,27,17,53,23,2022,08,05
13406,0,1,0,0,cas_hmw,13.023387,80.107588,3143,27,17,53,26,2022,08,05
13407,0,1,0,0,cas_hmw,13.023387,80.107588,3143,27,17,53,26,2022,08,05
13408,0,1,0,0,cas_hmw,13.023387,80.107588,3143,27,17,53,28,2022,08,05
13409,0,1,0,0,cas_hmw,13.023387,80.107588,3143,27,17,53,28,2022,08,05
13410,0,1,0,0,cas_hmw,13.065578,80.267407,805,12,17,54,06,2022,08,05
13411,0,1,0,0,cas_hmw,13.072347,80.263547,5339,20,17,55,12,2022,08,05
13412,0,1,0,0,cas_hmw,13.072347,80.263547,5339,20,17,55,15,2022,08,05
13413,0,0,0,1,cas_pcw,13.029902,80.111232,3143,16,17,55,37,2022,08,05
13414,1,0,0,0,cas_fcw,13.072285,80.259963,5339,38,17,56,34,2022,08,05
13415,0,1,0,0,cas_hmw,13.070568,80.258078,5339,39,17,57,06,2022,08,05
13416,0,1,0,0,cas_hmw,13.062154,80.263191,805,6,17,58,20,2022,08,05
13417,0,1,0,0,cas_hmw,13.062154,80.263191,805,6,17,58,21,2022,08,05
13418,0,0,0,1,cas_pcw,13.038574,80.113256,3143,23,17,58,29,2022,08,05
13419,1,0,0,0,cas_fcw,13.066849,80.254367,5339,22,17,58,31,2022,08,05
13420,0,1,0,0,cas_hmw,13.062132,80.26281,805,13,17,58,37,2022,08,05
13421,0,1,0,0,cas_hmw,13.062132,80.26281,805,13,17,58,38,2022,08,05
13422,0,1,0,0,cas_hmw,13.062132,80.26281,805,13,17,58,39,2022,08,05
13423,0,0,0,1,cas_pcw,13.0628,80.262247,805,29,17,58,56,2022,08,05
13424,0,0,0,1,cas_pcw,13.06403,80.25946,805,0,17,59,51,2022,08,05
13425,0,0,0,1,cas_pcw,13.064531,80.24783,5339,0,18,01,49,2022,08,05
13426,0,1,0,0,cas_hmw,13.067212,80.254909,805,0,18,02,15,2022,08,05
13427,0,0,0,1,cas_pcw,13.04294,80.115312,3143,0,18,02,20,2022,08,05
13428,0,1,0,0,cas_hmw,13.067096,80.254571,805,18,18,02,20,2022,08,05
13429,0,1,0,0,cas_hmw,13.067096,80.254571,805,18,18,02,21,2022,08,05
13430,0,1,0,0,cas_hmw,13.067096,80.254571,805,18,18,02,21,2022,08,05
13431,0,1,0,0,cas_hmw,13.067096,80.254571,805,18,18,02,22,2022,08,05
13432,0,0,0,1,cas_pcw,13.043023,80.115315,3143,6,18,02,27,2022,08,05
13433,0,1,0,0,cas_hmw,13.066804,80.254248,805,14,18,02,44,2022,08,05
13434,0,1,0,0,cas_hmw,13.066804,80.254248,805,14,18,02,44,2022,08,05
13435,1,0,0,0,cas_fcw,13.068153,80.252944,805,26,18,03,26,2022,08,05
13436,0,0,0,1,cas_pcw,13.067637,80.249382,805,16,18,04,15,2022,08,05
13437,0,1,0,0,cas_hmw,13.067808,80.248305,805,23,18,04,38,2022,08,05
13438,0,1,0,0,cas_hmw,13.045194,80.116631,3143,23,18,06,47,2022,08,05
13439,0,1,0,0,cas_hmw,13.048465,80.120565,3143,23,18,08,36,2022,08,05
13440,0,0,0,1,cas_pcw,13.056353,80.116111,3143,48,18,11,23,2022,08,05
13441,0,0,0,1,cas_pcw,13.056353,80.116111,3143,48,18,11,29,2022,08,05
13442,0,0,0,1,cas_pcw,13.056353,80.116111,3143,48,18,11,32,2022,08,05
13443,0,0,1,0,cas_ldw,13.056619,80.110034,3143,24,18,13,13,2022,08,05
13444,0,0,1,0,cas_ldw,13.056619,80.110034,3143,24,18,13,16,2022,08,05
13445,0,0,1,0,cas_ldw,13.05671,80.109487,3143,21,18,13,31,2022,08,05
13446,0,1,0,0,cas_hmw,13.056586,80.098477,3143,17,18,15,23,2022,08,05
13447,0,1,0,0,cas_hmw,13.056464,80.09778,3143,17,18,15,42,2022,08,05
13448,0,1,0,0,cas_hmw,13.040123,80.08697,3143,41,18,20,33,2022,08,05
13449,0,1,0,0,cas_hmw,13.029805,80.090582,3143,11,18,22,16,2022,08,05
13450,0,0,1,0,cas_ldw,13.026326,80.091904,3143,31,18,23,06,2022,08,05
13451,0,1,0,0,cas_hmw,13.017805,80.094971,3143,58,18,24,25,2022,08,05
13452,0,1,0,0,cas_hmw,13.017805,80.094971,3143,58,18,24,36,2022,08,05
13453,0,0,1,0,cas_ldw,13.006906,80.091324,3143,44,18,26,13,2022,08,05
13454,0,0,1,0,cas_ldw,13.005158,80.090604,3143,53,18,26,24,2022,08,05
13455,0,0,1,0,cas_ldw,13.00291,80.089741,3143,58,18,26,37,2022,08,05
13456,0,0,1,0,cas_ldw,13.00291,80.089741,3143,58,18,26,48,2022,08,05
13457,0,0,1,0,cas_ldw,12.998379,80.08802,3143,58,18,27,09,2022,08,05
13458,0,0,1,0,cas_ldw,12.998379,80.08802,3143,58,18,27,20,2022,08,05
13459,0,1,0,0,cas_hmw,12.982136,80.089816,3143,58,18,28,58,2022,08,05
13460,0,0,1,0,cas_ldw,12.97504,80.090019,3143,57,18,29,55,2022,08,05
13461,0,0,1,0,cas_ldw,12.970348,80.090135,3143,58,18,30,19,2022,08,05
13462,0,0,1,0,cas_ldw,12.968044,80.090206,3143,53,18,30,51,2022,08,05
13463,0,0,1,0,cas_ldw,12.965982,80.090337,3143,59,18,31,04,2022,08,05
13464,0,0,1,0,cas_ldw,12.963549,80.090397,3143,58,18,31,14,2022,08,05
13465,0,0,1,0,cas_ldw,12.961228,80.090497,3143,57,18,31,38,2022,08,05
13466,0,0,1,0,cas_ldw,12.950124,80.087694,3143,56,18,32,56,2022,08,05
13467,0,0,1,0,cas_ldw,12.943445,80.085176,3143,58,18,33,38,2022,08,05
13468,0,1,0,0,cas_hmw,12.943445,80.085176,3143,58,18,33,43,2022,08,05
13469,0,0,1,0,cas_ldw,12.919413,80.076592,3143,58,18,37,22,2022,08,05
13470,0,0,1,0,cas_ldw,12.908222,80.073054,3143,57,18,38,47,2022,08,05
13471,0,0,1,0,cas_ldw,12.905987,80.072338,3143,58,18,38,58,2022,08,05
13472,0,0,1,0,cas_ldw,12.901447,80.071184,3143,58,18,39,37,2022,08,05
13473,0,0,1,0,cas_ldw,12.896647,80.070746,3143,58,18,40,07,2022,08,05
13474,0,0,1,0,cas_ldw,12.894331,80.070804,3143,57,18,40,27,2022,08,05
13475,0,0,1,0,cas_ldw,12.888622,80.072948,3143,61,18,41,04,2022,08,05
13476,0,0,1,0,cas_ldw,12.887527,80.075066,3143,57,18,41,23,2022,08,05
13477,0,0,0,1,cas_pcw,12.875812,80.08381,3143,12,08,27,45,2022,08,06
13478,0,0,1,0,cas_ldw,12.876086,80.079114,3143,50,09,05,19,2022,08,06
13479,0,1,0,0,cas_hmw,12.874854,80.078619,3143,52,09,05,30,2022,08,06
13480,0,1,0,0,cas_hmw,12.86002,80.072277,3143,31,09,08,14,2022,08,06
13481,0,1,0,0,cas_hmw,12.859338,80.071811,3143,35,09,08,30,2022,08,06
13482,0,1,0,0,cas_hmw,12.858561,80.071225,3143,39,09,08,36,2022,08,06
13483,0,1,0,0,cas_hmw,12.857842,80.070664,3143,37,09,08,53,2022,08,06
13484,0,1,0,0,cas_hmw,12.849784,80.064807,3143,37,09,10,25,2022,08,06
13485,0,1,0,0,cas_hmw,12.847187,80.062909,3143,44,09,10,54,2022,08,06
13486,0,1,0,0,cas_hmw,12.845465,80.061421,3143,28,09,11,34,2022,08,06
13487,0,1,0,0,cas_hmw,12.83798,80.053609,3143,44,09,13,44,2022,08,06
13488,0,1,0,0,cas_hmw,12.833262,80.048656,3143,44,09,15,41,2022,08,06
13489,0,0,1,0,cas_ldw,12.822928,80.03892,3143,57,09,16,24,2022,08,06
13490,0,0,1,0,cas_ldw,12.819297,80.036342,3143,49,09,17,12,2022,08,06
13491,0,0,1,0,cas_ldw,12.814688,80.033028,3143,57,09,17,47,2022,08,06
13492,0,0,1,0,cas_ldw,12.809799,80.029842,3143,58,09,18,26,2022,08,06
13493,0,0,1,0,cas_ldw,12.770733,80.007632,3143,57,09,24,00,2022,08,06
13494,0,1,0,0,cas_hmw,12.762795,80.004019,3143,53,09,25,04,2022,08,06
13495,0,0,1,0,cas_ldw,12.737998,79.988389,3143,59,09,30,31,2022,08,06
13496,0,1,0,0,cas_hmw,12.721168,79.98132,3143,55,09,35,15,2022,08,06
13497,0,0,1,0,cas_ldw,12.696362,79.966622,3143,57,09,38,36,2022,08,06
13498,0,0,1,0,cas_ldw,12.684389,79.958925,3143,57,09,40,33,2022,08,06
13499,0,0,1,0,cas_ldw,12.67851,79.958564,3143,57,09,41,12,2022,08,06
13500,0,0,1,0,cas_ldw,12.669746,79.958706,3143,58,09,42,13,2022,08,06
13501,0,0,1,0,cas_ldw,12.656798,79.9561,3143,58,09,44,04,2022,08,06
13502,0,0,1,0,cas_ldw,12.655794,79.953295,3143,57,09,44,21,2022,08,06
13503,0,0,1,0,cas_ldw,12.655097,79.942004,3143,58,09,46,23,2022,08,06
13504,0,0,1,0,cas_ldw,12.648564,79.940942,3143,58,09,47,07,2022,08,06
13505,0,0,1,0,cas_ldw,12.630503,79.931481,3143,53,09,49,27,2022,08,06
13506,0,1,0,0,cas_hmw,12.630503,79.931481,3143,53,09,49,32,2022,08,06
13507,0,1,0,0,cas_hmw,12.628113,79.930402,3143,56,09,49,50,2022,08,06
13508,0,0,1,0,cas_ldw,12.613785,79.924952,3143,57,09,51,39,2022,08,06
13509,0,0,1,0,cas_ldw,12.603083,79.920336,3143,53,09,53,13,2022,08,06
13510,0,0,1,0,cas_ldw,12.594394,79.919365,3143,57,09,54,09,2022,08,06
13511,0,0,1,0,cas_ldw,12.592943,79.919242,3143,58,09,54,18,2022,08,06
13512,0,0,1,0,cas_ldw,12.58856,79.919423,3143,56,09,54,51,2022,08,06
13513,0,0,1,0,cas_ldw,12.582741,79.919174,3143,58,09,55,30,2022,08,06
13514,0,0,1,0,cas_ldw,12.578898,79.917862,3143,57,09,55,58,2022,08,06
13515,0,0,1,0,cas_ldw,12.573214,79.916554,3143,57,09,56,41,2022,08,06
13516,0,1,0,0,cas_hmw,12.571823,79.91622,3143,55,09,56,49,2022,08,06
13517,0,0,1,0,cas_ldw,12.569106,79.915522,3143,59,09,57,08,2022,08,06
13518,0,1,0,0,cas_hmw,12.567744,79.915121,3143,56,09,57,24,2022,08,06
13519,0,0,1,0,cas_ldw,12.564518,79.913956,3143,55,09,57,55,2022,08,06
13520,0,0,1,0,cas_ldw,12.559455,79.910997,3143,58,09,58,35,2022,08,06
13521,0,0,1,0,cas_ldw,12.553238,79.907635,3143,58,09,59,23,2022,08,06
13522,0,0,1,0,cas_ldw,12.551988,79.907057,3143,54,09,59,30,2022,08,06
13523,0,0,1,0,cas_ldw,12.547834,79.90579,3143,57,10,00,00,2022,08,06
13524,0,0,1,0,cas_ldw,12.540095,79.904343,3143,57,10,01,04,2022,08,06
13525,0,1,0,0,cas_hmw,12.536422,79.902789,3143,49,10,01,34,2022,08,06
13526,0,0,1,0,cas_ldw,12.531699,79.90042,3143,58,10,02,06,2022,08,06
