,Lat,Long
10401,12.895958,80.088362
10402,12.897056,80.089125
10403,12.865648,80.07501
10404,12.90008,80.09138
10405,12.901131,80.092191
10406,12.901131,80.092191
10407,12.900928,80.092086
10408,12.901764,80.092707
10409,12.902715,80.093349
10410,12.858855,80.071499
10411,12.90737,80.096901
10412,12.9101,80.100137
10413,12.91447,80.101721
10414,12.915107,80.102122
10415,12.915107,80.102122
10416,12.915831,80.104651
10417,12.916067,80.105337
10418,12.91734,80.107726
10419,12.917714,80.108142
10420,12.918404,80.108961
10421,12.919122,80.109875
10422,12.919481,80.110387
10423,12.919968,80.110944
10424,12.920319,80.111379
10425,12.920802,80.11185
10426,12.922134,80.11325
10427,12.923604,80.114685
10428,12.924108,80.115197
10429,12.847754,80.063266
10430,12.925408,80.116502
10431,12.924982,80.116068
10432,12.838737,80.054387
10433,12.926109,80.117224
10434,12.927037,80.11815
10435,12.927465,80.118592
10436,12.927465,80.118592
10437,12.926109,80.117224
10438,12.833927,80.049296
10439,12.928944,80.120048
10440,12.831912,80.04718
10441,12.828791,80.04389
10442,12.930917,80.122021
10443,12.828791,80.04389
10444,12.931846,80.122973
10445,12.824631,80.040117
10446,12.933845,80.124968
10447,12.821544,80.037975
10448,12.821544,80.037975
10449,12.936191,80.127114
10450,12.936622,80.127512
10451,12.936191,80.127114
10452,12.936622,80.127512
10453,12.819184,80.036291
10454,12.940676,80.131189
10455,12.942723,80.133308
10456,12.94377,80.134342
10457,12.816077,80.034008
10458,12.94377,80.134342
10459,12.947109,80.136927
10460,12.94903,80.138302
10461,12.80846,80.029003
10462,12.950243,80.139275
10463,12.951204,80.140018
10464,12.951046,80.139911
10465,12.951204,80.140018
10466,12.951204,80.140018
10467,12.801511,80.024464
10468,12.952602,80.141061
10469,12.953924,80.141897
10470,12.952602,80.141061
10471,12.953633,80.141688
10472,12.956,80.142819
10473,12.956483,80.143125
10474,12.956483,80.143125
10475,12.957286,80.143587
10476,12.957286,80.143587
10477,12.793408,80.019151
10478,12.958731,80.14429
10479,12.959594,80.14473
10480,12.960699,80.145298
10481,12.78603,80.014679
10482,12.960978,80.145539
10483,12.962969,80.146536
10484,12.963546,80.146931
10485,12.781928,80.01262
10486,12.779792,80.011677
10487,12.779792,80.011677
10488,12.968807,80.149713
10489,12.966596,80.148708
10490,12.968523,80.149632
10491,12.775522,80.009851
10492,12.968523,80.149632
10493,12.775522,80.009851
10494,12.972369,80.151738
10495,12.973698,80.15369
10496,12.975957,80.156861
10497,12.768699,80.006645
10498,12.975072,80.155631
10499,12.978521,80.160634
10500,12.766781,80.005743
10501,12.977441,80.159127
10502,12.979282,80.161701
10503,12.764837,80.004934
10504,12.980046,80.163139
10505,12.979952,80.162916
10506,12.982278,80.167961
10507,12.983116,80.169372
10508,12.982804,80.168901
10509,12.984192,80.171233
10510,12.985034,80.172596
10511,12.983994,80.170916
10512,12.98514,80.172722
10513,12.98514,80.172722
10514,12.758243,80.002829
10515,12.758243,80.002829
10516,12.98721,80.175746
10517,12.756425,80.00216
10518,12.986746,80.175081
10519,12.987293,80.175848
10520,12.98807,80.176956
10521,12.98971,80.179165
10522,12.990524,80.18019
10523,12.750915,79.998689
10524,12.989081,80.178301
10525,12.750915,79.998689
10526,12.994314,80.186034
10527,12.994017,80.185349
10528,12.994314,80.186034
10529,12.99565,80.188478
10530,12.995814,80.188761
10531,12.995841,80.188971
10532,12.995841,80.188971
10533,12.995841,80.188971
10534,12.995841,80.188971
10535,12.740604,79.990446
10536,12.9964,80.189559
10537,12.996446,80.189718
10538,12.9964,80.189559
10539,12.997352,80.190695
10540,12.99756,80.190996
10541,12.998343,80.191961
10542,12.732891,79.983545
10543,12.99965,80.193626
10544,12.999402,80.193356
10545,13.000648,80.194872
10546,13.001963,80.196651
10547,13.002093,80.197277
10548,12.724601,79.982092
10549,13.002093,80.197277
10550,13.002344,80.20043
10551,13.004248,80.201009
10552,13.006144,80.20281
10553,13.005907,80.202406
10554,13.00754,80.203711
10555,13.007686,80.205928
10556,13.008319,80.209792
10557,13.008606,80.210664
10558,13.008877,80.211429
10559,12.70647,79.977412
10560,13.009204,80.21233
10561,13.009735,80.213704
10562,12.70507,79.977088
10563,13.010161,80.21507
10564,13.010161,80.21507
10565,13.01077,80.216829
10566,13.01077,80.216829
10567,13.012204,80.220699
10568,13.010318,80.215851
10569,13.016477,80.225323
10570,13.0184,80.224574
10571,13.0184,80.224574
10572,13.019941,80.22469
10573,13.014918,80.225962
10574,13.014918,80.225962
10575,13.014105,80.22627
10576,13.014105,80.22627
10577,13.014105,80.22627
10578,13.012192,80.227056
10579,13.022532,80.226676
10580,13.012192,80.227056
10581,13.023966,80.228022
10582,13.023966,80.228022
10583,12.693432,79.979417
10584,13.008958,80.229363
10585,13.008064,80.234098
10586,13.008064,80.234098
10587,12.689316,79.982411
10588,13.007949,80.234647
10589,13.025963,80.231132
10590,13.025963,80.231132
10591,13.02654,80.232716
10592,13.026774,80.233219
10593,13.006774,80.247805
10594,12.677489,79.979322
10595,13.033025,80.243243
10596,13.006867,80.251424
10597,13.006867,80.251424
10598,13.033684,80.244092
10599,13.033684,80.244092
10600,13.006617,80.255654
10601,13.006617,80.255654
10602,13.03814,80.246625
10603,13.038633,80.246744
10604,13.041834,80.247325
10605,13.010692,80.259089
10606,13.0448,80.247885
10607,13.046227,80.248127
10608,12.659762,79.964133
10609,13.050872,80.249972
10610,13.050872,80.249972
10611,12.656307,79.950119
10612,13.055172,80.254738
10613,13.055609,80.255331
10614,13.055609,80.255331
10615,12.657456,79.94617
10616,12.654924,79.941985
10617,13.057531,80.257679
10618,13.056979,80.257771
10619,12.650468,79.941526
10620,13.054329,80.259907
10621,13.054271,80.260392
10622,13.054271,80.260392
10623,13.054013,80.262672
10624,13.021823,80.263194
10625,13.021823,80.263194
10626,13.021823,80.263194
10627,13.021823,80.263194
10628,12.644461,79.93912
10629,12.621138,79.927407
10630,13.053512,80.268103
10631,12.6041,79.9205
10632,13.053512,80.268103
10633,12.584302,79.919358
10634,13.033162,80.267684
10635,13.039442,80.267742
10636,13.039442,80.267742
10637,13.040018,80.267878
10638,13.040018,80.267878
10639,13.040018,80.267878
10640,13.048134,80.265863
10641,13.058465,80.265402
10642,13.065975,80.273776
10643,13.06757,80.270721
10644,13.067086,80.268664
10645,13.069055,80.267115
10646,13.069055,80.267115
10647,13.068273,80.269261
10648,13.073042,80.2613
10649,13.073002,80.260804
10650,13.071184,80.258735
10651,13.070101,80.257572
10652,13.06697,80.253886
10653,13.068276,80.25278
10654,13.066758,80.254233
10655,13.066758,80.254233
10656,13.066758,80.254233
10657,13.067113,80.253764
10658,13.068208,80.252806
10659,13.066118,80.247882
10660,13.066118,80.247882
10661,13.066118,80.247882
10662,13.064467,80.247912
10663,13.064142,80.249317
10664,13.064138,80.249137
10665,13.063836,80.250179
10666,12.448613,79.839083
10667,12.4538,79.841718
10668,12.457381,79.844009
10669,12.465766,79.849913
10670,12.471584,79.854389
10671,12.495235,79.8713
10672,12.513088,79.883913
10673,12.516515,79.888815
10674,12.515584,79.88863
10675,12.5102,79.885222
10676,12.510212,79.886133
10677,13.070175,80.257559
10678,13.070175,80.257559
10679,12.518269,79.88801
10680,12.518269,79.88801
10681,12.518054,79.88983
10682,13.068806,80.25609
10683,12.517953,79.891338
10684,12.523451,79.896227
10685,13.068475,80.268829
10686,12.525059,79.896935
10687,13.065009,80.273864
10688,12.53673,79.902802
10689,13.060419,80.274301
10690,13.053664,80.273737
10691,13.053394,80.269851
10692,13.053532,80.268089
10693,13.056256,80.264672
10694,13.053602,80.264029
10695,13.05153,80.250305
10696,13.05153,80.250305
10697,13.04262,80.247653
10698,12.642754,79.937906
10699,13.036751,80.267756
10700,13.035882,80.246241
10701,12.657922,79.945616
10702,13.033285,80.267792
10703,12.65632,79.951177
10704,12.65632,79.951177
10705,13.033562,80.244198
10706,13.032765,80.243154
10707,12.657155,79.956658
10708,12.657155,79.956658
10709,13.033562,80.244198
10710,12.659422,79.963062
10711,13.028005,80.235513
10712,13.028005,80.235513
10713,12.659422,79.963062
10714,13.026168,80.232169
10715,12.66267,79.967609
10716,12.667861,79.972439
10717,12.671912,79.976167
10718,13.024641,80.229112
10719,13.022931,80.227109
10720,13.022931,80.227109
10721,13.019396,80.224495
10722,13.017263,80.225154
10723,13.014651,80.226112
10724,13.014651,80.226112
10725,13.013928,80.226393
10726,12.680722,79.981294
10727,13.011451,80.22313
10728,13.011806,80.222227
10729,13.011987,80.220644
10730,13.011712,80.219693
10731,13.010165,80.215432
10732,13.009916,80.214235
10733,12.690696,79.980635
10734,13.009017,80.211966
10735,13.008264,80.209878
10736,13.007983,80.208514
10737,13.00361,80.200919
10738,13.001865,80.198273
10739,12.69765,79.976323
10740,13.000674,80.195147
10741,12.999304,80.193412
10742,13.00651,80.25438
10743,12.698294,79.970462
10744,12.994912,80.187354
10745,13.006569,80.251704
10746,12.993453,80.184609
10747,12.705926,79.974914
10748,12.987598,80.17638
10749,12.986705,80.175199
10750,12.985041,80.17274
10751,12.9843,80.171565
10752,13.006663,80.245656
10753,12.982895,80.169272
10754,13.006641,80.244578
10755,12.982158,80.167985
10756,13.006594,80.242576
10757,12.980228,80.164183
10758,12.979903,80.163072
10759,12.97945,80.162199
10760,12.977933,80.160051
10761,12.724509,79.981826
10762,12.976341,80.157653
10763,13.006854,80.23984
10764,12.976341,80.157653
10765,12.97561,80.156559
10766,12.975004,80.155698
10767,13.007456,80.237029
10768,12.974077,80.154355
10769,13.007456,80.237029
10770,12.728792,79.982667
10771,13.007828,80.235144
10772,12.7317,79.982856
10773,13.008144,80.233573
10774,13.008467,80.231813
10775,13.008467,80.231813
10776,12.734927,79.985533
10777,13.008837,80.22993
10778,13.008837,80.22993
10779,12.737044,79.98752
10780,12.968709,80.149744
10781,12.968,80.149432
10782,13.009747,80.226946
10783,13.011127,80.223868
10784,13.011127,80.223868
10785,13.011127,80.223868
10786,13.011127,80.223868
10787,12.966563,80.148777
10788,13.011765,80.222231
10789,12.965121,80.148062
10790,12.743672,79.992584
10791,13.011112,80.217835
10792,13.009826,80.214027
10793,13.009826,80.214027
10794,13.008995,80.211912
10795,12.957326,80.143794
10796,12.754725,80.000964
10797,13.008222,80.209667
10798,13.007846,80.207624
10799,13.007462,80.205674
10800,12.76442,80.004491
10801,12.952513,80.141126
10802,12.952044,80.140783
10803,13.003478,80.200887
10804,13.001769,80.198707
10805,12.950759,80.13981
10806,12.95025,80.13942
10807,13.001769,80.198707
10808,12.769793,80.006995
10809,13.001769,80.198707
10810,13.001024,80.19561
10811,12.947076,80.136981
10812,13.001024,80.19561
10813,12.776391,80.010051
10814,12.998489,80.19231
10815,12.941196,80.131819
10816,12.940499,80.131117
10817,12.93983,80.130467
10818,12.939094,80.129825
10819,12.938311,80.129101
10820,12.994088,80.185802
10821,12.993584,80.184848
10822,12.993584,80.184848
10823,12.936595,80.127597
10824,12.935268,80.126412
10825,12.933782,80.125014
10826,12.931252,80.122579
10827,12.930753,80.122036
10828,12.930062,80.121363
10829,12.989289,80.178742
10830,12.989289,80.178742
10831,12.98831,80.177451
10832,12.986525,80.174982
10833,12.98593,80.174106
10834,12.8163,80.033982
10835,12.983586,80.170407
10836,12.983586,80.170407
10837,12.923229,80.11439
10838,12.923229,80.11439
10839,12.923229,80.11439
10840,12.921263,80.112408
10841,12.821818,80.037905
10842,12.91858,80.109283
10843,12.827574,80.042391
10844,12.916206,80.105735
10845,12.979814,80.162857
10846,12.978955,80.16147
10847,12.913381,80.101639
10848,12.913381,80.101639
10849,12.913381,80.101639
10850,12.97764,80.159613
10851,12.912301,80.10152
10852,12.976342,80.157632
10853,12.912301,80.10152
10854,12.975095,80.155797
10855,12.908243,80.097951
10856,12.840171,80.055563
10857,12.971804,80.151332
10858,12.907478,80.097319
10859,12.907478,80.097319
10860,12.840984,80.056411
10861,12.904596,80.095131
10862,12.84651,80.062075
10863,12.84651,80.062075
10864,12.855281,80.068522
10865,12.855281,80.068522
10866,12.961874,80.146294
10867,12.858712,80.071155
10868,12.961874,80.146294
10869,12.961102,80.145844
10870,12.89196,80.085508
10871,12.960092,80.145271
10872,12.884378,80.082325
10873,12.86694,80.075167
10874,12.952658,80.141301
10875,12.86694,80.075167
10876,12.952022,80.140786
10877,12.872287,80.077312
10878,12.949886,80.139142
10879,12.872287,80.077312
10880,12.949886,80.139142
10881,12.946546,80.13663
10882,12.874665,80.07822
10883,12.942879,80.133671
10884,12.942879,80.133671
10885,12.942236,80.132924
10886,12.942236,80.132924
10887,12.942236,80.132924
10888,12.941382,80.132061
10889,12.937871,80.128708
10890,12.87589,80.083717
10891,12.936709,80.127709
10892,12.935493,80.12665
10893,12.935493,80.12665
10894,12.931952,80.123293
10895,12.931205,80.122502
10896,12.931205,80.122502
10897,12.930037,80.121303
10898,12.928616,80.119789
10899,12.924602,80.115777
10900,12.923254,80.114477
10901,12.923254,80.114477
10902,12.92287,80.114091
10903,12.921619,80.112835
10904,12.918621,80.109386
10905,12.91705,80.107304
10906,12.91705,80.107304
10907,12.916496,80.10625
10908,12.909711,80.100045
10909,12.906366,80.096482
10910,12.905765,80.095987
10911,12.898195,80.090174
10912,12.89313,80.086339
10913,12.892304,80.08572
10914,12.889051,80.084201
10915,12.889051,80.084201
10916,12.887049,80.083382
10917,12.885281,80.082671
10918,12.885281,80.082671
10919,12.885281,80.082671
10920,12.885281,80.082671
10921,12.885281,80.082671
10922,12.876186,80.084154
10923,12.875968,80.083027
10924,12.875854,80.083766
10925,12.875854,80.083766
10926,12.875854,80.083766
10927,12.875854,80.083766
10928,12.875854,80.083766
10929,12.878378,80.082114
10930,12.87533,80.07882
10931,12.881826,80.080841
10932,12.871129,80.07709
10933,12.871129,80.07709
10934,12.869766,80.076567
10935,12.867262,80.07556
10936,12.881826,80.080841
10937,12.866534,80.07526
10938,12.892304,80.085585
10939,12.895756,80.08812
10940,12.896855,80.08894
10941,12.896855,80.08894
10942,12.860907,80.072893
10943,12.90122,80.092215
10944,12.859816,80.07218
10945,12.902278,80.092998
10946,12.85533,80.068731
10947,12.902972,80.093512
10948,12.85533,80.068731
10949,12.85308,80.067104
10950,12.848823,80.064005
10951,12.907711,80.097119
10952,12.912761,80.101431
10953,12.912761,80.101431
10954,12.915092,80.102125
10955,12.915852,80.104805
10956,12.916522,80.106137
10957,12.919007,80.109702
10958,12.840066,80.055767
10959,12.921801,80.112853
10960,12.840066,80.055767
10961,12.923794,80.114849
10962,12.924788,80.115864
10963,12.835608,80.051084
10964,12.831591,80.046861
10965,12.92723,80.118325
10966,12.930262,80.121278
10967,12.930262,80.121278
10968,12.930757,80.12185
10969,12.8291,80.044236
10970,12.825192,80.040462
10971,12.934055,80.125169
10972,12.934055,80.125169
10973,12.935765,80.126726
10974,12.936523,80.127404
10975,12.936523,80.127404
10976,12.93781,80.128517
10977,12.941078,80.131548
10978,12.821701,80.038037
10979,12.942398,80.13291
10980,12.806064,80.027432
10981,12.94444,80.134849
10982,12.946308,80.136297
10983,12.947822,80.137402
10984,12.80173,80.024602
10985,12.795028,80.020186
10986,12.950236,80.139258
10987,12.950236,80.139258
10988,12.791353,80.017811
10989,12.791353,80.017811
10990,12.783527,80.013382
10991,12.955826,80.142861
10992,12.956384,80.143173
10993,12.958703,80.1443
10994,12.960047,80.144972
10995,12.773639,80.008996
10996,12.962694,80.146443
10997,12.771643,80.00808
10998,12.964188,80.14741
10999,12.769672,80.007122
11000,12.964188,80.14741
11001,12.96621,80.148519
11002,12.765944,80.00537
11003,12.970154,80.15036
11004,12.763135,80.004176
11005,12.972192,80.151504
11006,12.97346,80.153301
11007,12.975999,80.15699
11008,12.760074,80.00339
11009,12.759731,80.003302
11010,12.980195,80.163788
11011,12.978242,80.160309
11012,12.982152,80.167761
11013,12.982152,80.167761
11014,12.986114,80.174177
11015,12.986114,80.174177
11016,12.742855,79.992301
11017,12.988779,80.177934
11018,12.740726,79.990462
11019,12.988779,80.177934
11020,12.98957,80.178844
11021,12.735294,79.986353
11022,12.732029,79.98318
11023,12.993917,80.185232
11024,12.995029,80.187455
11025,12.721029,79.98129
11026,12.716672,79.980847
11027,13.001926,80.196542
11028,13.001926,80.196542
11029,13.001926,80.196542
11030,12.70909,79.977905
11031,12.70909,79.977905
11032,13.003741,80.200896
11033,13.003741,80.200896
11034,13.003741,80.200896
11035,13.00608,80.202649
11036,12.703778,79.976822
11037,13.008418,80.203337
11038,13.007681,80.205888
11039,13.008362,80.209954
11040,13.009589,80.21334
11041,13.009589,80.21334
11042,12.694578,79.978413
11043,13.009589,80.21334
11044,12.694578,79.978413
11045,13.010507,80.216275
11046,13.011984,80.220107
11047,12.691383,79.980702
11048,13.014497,80.224032
11049,12.689158,79.982423
11050,12.687717,79.982942
11051,13.015489,80.22538
11052,13.015064,80.225942
11053,13.015064,80.225942
11054,13.014421,80.226201
11055,13.012034,80.227125
11056,13.012034,80.227125
11057,13.010751,80.227684
11058,13.010751,80.227684
11059,13.009415,80.228213
11060,13.008522,80.231907
11061,13.007167,80.23865
11062,13.007022,80.239417
11063,12.672617,79.976395
11064,12.667511,79.972176
11065,12.662781,79.967752
11066,12.662781,79.967752
11067,13.006906,80.251098
11068,12.657406,79.957989
11069,12.655836,79.95346
11070,13.006767,80.251802
11071,12.655836,79.95346
11072,12.655836,79.95346
11073,13.006647,80.252135
11074,13.006647,80.252135
11075,13.006647,80.252135
11076,12.656428,79.949791
11077,12.656428,79.949791
11078,12.656428,79.949791
11079,12.657445,79.942677
11080,13.006792,80.257327
11081,13.007042,80.258054
11082,13.00881,80.259012
11083,13.012024,80.259111
11084,13.014367,80.25921
11085,12.629708,79.931121
11086,12.629708,79.931121
11087,12.629708,79.931121
11088,13.021164,80.26294
11089,12.616134,79.92609
11090,12.616134,79.92609
11091,12.602873,79.920261
11092,12.589023,79.919352
11093,13.02925,80.266478
11094,12.575338,79.916943
11095,13.02925,80.266478
11096,13.02925,80.266478
11097,13.02925,80.266478
11098,13.02925,80.266478
11099,13.02925,80.266478
11100,12.566449,79.914735
11101,12.562478,79.912772
11102,12.554343,79.908117
11103,12.554343,79.908117
11104,12.54092,79.904469
11105,13.036378,80.267669
11106,13.036378,80.267669
11107,12.531924,79.900524
11108,13.039862,80.267819
11109,13.039862,80.267819
11110,13.040571,80.268051
11111,13.047084,80.266261
11112,13.048888,80.264798
11113,13.056388,80.264486
11114,13.066324,80.268209
11115,13.068027,80.269233
11116,13.068378,80.268909
11117,13.069217,80.266951
11118,13.069268,80.266888
11119,13.07099,80.265107
11120,13.071481,80.259112
11121,13.070796,80.258354
11122,13.070796,80.258354
11123,13.073016,80.261095
11124,13.067475,80.250295
11125,13.067585,80.249678
11126,13.067585,80.249678
11127,13.067585,80.249678
11128,13.067777,80.248191
11129,13.063589,80.261214
11130,13.062694,80.262512
11131,13.066243,80.247866
11132,13.062971,80.26395
11133,13.067407,80.268872
11134,13.068955,80.271979
11135,13.073284,80.276
11136,13.07398,80.276724
11137,13.075188,80.27799
11138,13.075188,80.27799
11139,13.075876,80.278608
11140,13.077959,80.280924
11141,13.080255,80.280848
11142,13.079624,80.281437
11143,13.081967,80.281396
11144,13.085483,80.284532
11145,13.085483,80.284532
11146,13.0854,80.285317
11147,13.085596,80.288941
11148,13.087471,80.289642
11149,13.096269,80.292877
11150,13.104725,80.285669
11151,13.105117,80.283397
11152,13.105108,80.277926
11153,13.104413,80.275938
11154,13.102287,80.274196
11155,13.104685,80.271207
11156,13.107768,80.268551
11157,13.116388,80.26195
11158,13.117024,80.261997
11159,13.122088,80.259237
11160,13.126975,80.259038
11161,13.126975,80.259038
11162,13.130494,80.258818
11163,13.131331,80.258731
11164,13.131492,80.253595
11165,13.133394,80.252853
11166,13.136414,80.255261
11167,13.121268,80.26578
11168,13.119989,80.265774
11169,13.107324,80.269068
11170,13.10556,80.279634
11171,13.10554,80.280917
11172,13.10554,80.280917
11173,13.105418,80.2821
11174,13.105418,80.2821
11175,13.105803,80.293722
11176,13.100271,80.294208
11177,13.100271,80.294208
11178,13.099301,80.293927
11179,13.099301,80.293927
11180,13.099301,80.293927
11181,13.085287,80.284974
11182,13.085287,80.284974
11183,13.079494,80.281607
11184,13.079494,80.281607
11185,13.079494,80.281607
11186,13.079494,80.281607
11187,13.079494,80.281607
11188,13.071809,80.2746
11189,13.068337,80.271764
11190,13.068176,80.271503
11191,13.067975,80.271202
11192,13.062369,80.263464
11193,13.064348,80.259004
11194,13.064348,80.259004
11195,13.064892,80.258177
11196,13.066866,80.254351
11197,13.067575,80.249719
11198,13.067575,80.249719
11199,13.067575,80.249719
11200,13.067724,80.248822
11201,12.470655,79.853561
11202,12.47511,79.857391
11203,12.476233,79.858346
11204,12.511645,79.883304
11205,12.511645,79.883304
11206,12.516375,79.888541
11207,12.515944,79.88855
11208,12.515944,79.88855
11209,12.510598,79.885078
11210,12.508924,79.889384
11211,12.508893,79.88478
11212,13.063793,80.250789
11213,12.512419,79.886168
11214,12.515386,79.888596
11215,13.067685,80.249649
11216,13.063793,80.250789
11217,13.063793,80.250789
11218,13.063793,80.250789
11219,13.066762,80.268456
11220,13.067491,80.268927
11221,13.067962,80.272368
11222,13.065441,80.27377
11223,13.059587,80.27424
11224,13.049591,80.264066
11225,13.049591,80.264066
11226,13.053537,80.267677
11227,13.042917,80.267853
11228,12.658395,79.94311
11229,13.052991,80.251918
11230,13.052991,80.251918
11231,12.656623,79.950131
11232,13.034827,80.268077
11233,13.0397,80.247064
11234,13.038964,80.246909
11235,13.038964,80.246909
11236,13.038964,80.246909
11237,13.03454,80.245394
11238,13.03454,80.245394
11239,13.020318,80.263016
11240,13.027455,80.234564
11241,13.026052,80.231696
11242,12.686224,79.983451
11243,12.689636,79.982305
11244,13.02359,80.227804
11245,13.016182,80.225581
11246,12.692005,79.980144
11247,12.692005,79.980144
11248,12.693327,79.979445
11249,12.693327,79.979445
11250,13.006418,80.256906
11251,13.006462,80.256048
11252,13.011677,80.219359
11253,13.006509,80.255116
11254,13.006516,80.252578
11255,13.006805,80.250769
11256,12.697483,79.974535
11257,12.697483,79.974535
11258,12.697483,79.974535
11259,12.697483,79.974535
11260,12.697483,79.974535
11261,12.697321,79.97369
11262,13.006698,80.246141
11263,12.697224,79.972482
11264,13.00747,80.237104
11265,13.008272,80.232847
11266,13.008852,80.229937
11267,13.009155,80.22847
11268,13.010285,80.22583
11269,13.000318,80.194632
11270,12.999042,80.192983
11271,13.012177,80.221065
11272,12.703409,79.971568
11273,13.011976,80.220331
11274,13.011637,80.219286
11275,12.996501,80.189832
11276,12.995737,80.188892
11277,13.010833,80.21703
11278,13.010274,80.215869
11279,13.010274,80.215869
11280,13.01006,80.214693
11281,13.00923,80.212392
11282,13.00923,80.212392
11283,13.008878,80.211548
11284,12.994038,80.185654
11285,12.994038,80.185654
11286,13.008091,80.209247
11287,13.007871,80.207923
11288,13.007737,80.20694
11289,13.007304,80.20519
11290,13.007304,80.20519
11291,12.990346,80.180055
11292,13.005716,80.202408
11293,13.005006,80.201531
11294,13.005006,80.201531
11295,13.005006,80.201531
11296,13.002539,80.200689
11297,12.708316,79.97683
11298,12.987786,80.176666
11299,13.001824,80.199969
11300,12.987268,80.175867
11301,12.710376,79.978062
11302,13.001446,80.196075
11303,13.00043,80.194771
11304,12.982296,80.168165
11305,12.716897,79.980741
11306,12.981594,80.16704
11307,12.998475,80.192294
11308,12.99591,80.18918
11309,12.99591,80.18918
11310,12.979844,80.163016
11311,12.978949,80.161449
11312,12.994215,80.186056
11313,12.978949,80.161449
11314,12.991991,80.182175
11315,12.989514,80.179107
11316,12.988936,80.178402
11317,12.97085,80.150787
11318,12.969999,80.150378
11319,12.969999,80.150378
11320,12.985994,80.174165
11321,12.984872,80.172502
11322,12.984329,80.171608
11323,12.982388,80.168349
11324,12.982388,80.168349
11325,12.981069,80.166135
11326,12.979723,80.162642
11327,12.965469,80.148297
11328,12.964096,80.147504
11329,12.963152,80.146964
11330,12.977349,80.159166
11331,12.724495,79.981725
11332,12.724495,79.981725
11333,12.724495,79.981725
11334,12.726566,79.982346
11335,12.730052,79.982707
11336,12.733098,79.983335
11337,12.958395,80.144365
11338,12.956237,80.143248
11339,12.738287,79.988411
11340,12.963284,80.147073
11341,12.952286,80.140948
11342,12.961342,80.146018
11343,12.945014,80.135433
11344,12.956332,80.143386
11345,12.955779,80.143054
11346,12.954953,80.142602
11347,12.746347,79.994792
11348,12.746347,79.994792
11349,12.952024,80.140788
11350,12.76108,80.003438
11351,12.95055,80.139767
11352,12.949474,80.138851
11353,12.948588,80.1381
11354,12.94624,80.136386
11355,12.94394,80.134572
11356,12.92992,80.121207
11357,12.941934,80.132599
11358,12.94106,80.131693
11359,12.940004,80.130622
11360,12.924846,80.116042
11361,12.923,80.114197
11362,12.919331,80.110261
11363,12.932457,80.1237
11364,12.930305,80.121617
11365,12.91697,80.107171
11366,12.927451,80.118667
11367,12.924754,80.115959
11368,12.91252,80.101563
11369,12.922887,80.114138
11370,12.921244,80.112467
11371,12.921244,80.112467
11372,12.918341,80.109081
11373,12.916332,80.106046
11374,12.914128,80.102202
11375,12.914128,80.102202
11376,12.900048,80.091652
11377,12.897356,80.08954
11378,12.8967,80.089071
11379,12.905254,80.095636
11380,12.891513,80.08532
11381,12.887563,80.083618
11382,12.901196,80.092467
11383,12.900217,80.091751
11384,12.895248,80.087966
11385,12.894202,80.087204
11386,12.892542,80.085974
11387,12.891564,80.085324
11388,12.883489,80.08209
11389,12.878424,80.082346
11390,12.877834,80.083948
11391,13.049622,80.088471
11392,13.049622,80.088471
11393,13.048648,80.086395
11394,13.048648,80.086395
11395,13.046622,80.085198
11396,13.033537,80.089222
11397,13.025154,80.09228
11398,13.022804,80.09315
11399,13.015844,80.094822
11400,13.002242,80.089521
11401,12.998141,80.08794
11402,12.995246,80.087699
11403,12.98437,80.089636
11404,12.979712,80.089904
11405,12.979712,80.089904
11406,12.969159,80.090167
11407,12.96447,80.090306
11408,12.956322,80.090282
11409,12.955299,80.089766
11410,12.955299,80.089766
11411,12.952345,80.088575
11412,12.948021,80.086952
11413,12.943645,80.085272
11414,12.936944,80.082781
11415,12.926361,80.078841
11416,12.906147,80.072385
11417,12.888434,80.073161
11418,12.877258,80.08468
11419,12.87611,80.084125
11420,12.875269,80.084768
11421,12.877779,80.083849
11422,12.8788,80.080921
11423,12.87549,80.078863
11424,12.87549,80.078863
11425,12.884311,80.081823
11426,12.885268,80.08111
11427,12.874284,80.07834
11428,12.884403,80.081887
11429,12.897817,80.070362
11430,12.899276,80.070411
11431,12.859688,80.072266
11432,12.889303,80.084182
11433,12.889303,80.084182
11434,12.856468,80.069717
11435,12.906381,80.072069
11436,12.894821,80.087478
11437,12.851159,80.065813
11438,12.894821,80.087478
11439,12.875819,80.083989
11440,12.89943,80.090962
11441,12.901486,80.092442
11442,12.902472,80.093207
11443,12.845127,80.061208
11444,12.916512,80.079451
11445,12.880812,80.080584
11446,12.881101,80.080585
11447,12.881101,80.080585
11448,12.881101,80.080585
11449,12.919664,80.086076
11450,12.91539,80.102553
11451,12.840838,80.056681
11452,12.883393,80.081392
11453,12.920186,80.088095
11454,12.885774,80.082711
11455,12.837674,80.053285
11456,12.887542,80.083447
11457,12.837674,80.053285
11458,12.8912,80.084984
11459,12.919053,80.109816
11460,12.893067,80.086119
11461,12.919883,80.110882
11462,12.894886,80.087456
11463,12.92185,80.093537
11464,12.920778,80.111828
11465,12.921676,80.112741
11466,12.827584,80.042689
11467,12.896752,80.088874
11468,12.898565,80.090208
11469,12.827584,80.042689
11470,12.823001,80.039043
11471,12.902201,80.092985
11472,12.902201,80.092985
11473,12.90366,80.094067
11474,12.90366,80.094067
11475,12.906862,80.096439
11476,12.909476,80.099024
